,pred
3918,168856.80773626178
3919,195187.84355039507
3920,188502.21025213905
3921,169434.36143545917
3922,204504.71091234282
3923,236157.31009034868
3924,71079.39750300118
3925,179421.27178108317
3926,238210.77283047765
3927,331564.1437878023
3928,261348.25279214742
3929,195517.0743429855
3930,133909.88397519162
3931,346878.08838713414
3932,168840.8775577387
3933,236246.28631888548
3934,147905.34516377744
3935,171471.62891379246
3936,348007.3265633487
3937,252151.6431167911
3938,178666.45888823125
3939,161962.7098928145
3940,163744.83409267932
3941,131206.76625425904
3942,139644.29285863508
3943,158434.02186581166
3944,142493.3587534294
3945,246568.7825027676
3946,198698.55273185254
3947,210048.60308487763
3948,101777.31428807229
3949,197127.09229582
3950,120545.46497668422
3951,176207.69223717935
3952,157115.18177468132
3953,140372.5744069452
3954,106514.74172565089
3955,206687.9254609863
3956,139460.78302011307
3957,210838.25159412343
3958,286540.7266625199
3959,183246.07548634257
3960,451532.44216238876
3961,157265.70051950833
3962,234223.1361954464
3963,188217.6524390271
3964,223191.42430144703
3965,201708.5035173449
3966,179683.11596583965
3967,152209.6595759741
3968,200401.28996236977
3969,208442.11362195763
3970,363833.28920608945
3971,160420.1460851458
3972,208455.93426800126
3973,245750.79637126124
3974,181994.66568428115
3975,224674.0321586241
3976,240110.64303683938
3977,235663.34486471143
3978,201679.19484294645
3979,188500.83441842603
3980,331534.1747649954
3981,232382.96400858773
3982,252165.57220330957
3983,187841.24488357868
3984,155057.49650792705
3985,175226.6102679718
3986,229360.65390483572
3987,137534.25550303937
3988,191452.9582173265
3989,222908.53412316693
3990,174224.83031687213
3991,317368.8505285164
3992,157973.82372654582
3993,162675.31342558347
3994,228518.5712332168
3995,152150.04065152298
3996,210044.9261774628
3997,193941.8562111426
3998,236534.5305289263
3999,191301.56131845806
4000,190555.3686296889
4001,283579.5030518649
4002,477409.6509784127
4003,199126.27253103527
4004,363162.5740767529
4005,181552.48448730088
4006,208377.7506434543
4007,247111.17499235415
4008,138296.57707497943
4009,270383.0094365368
4010,146213.86088823862
4011,347219.3699307387
4012,159916.4154653885
4013,169695.6437220016
4014,240786.3987648806
4015,185690.10590530754
4016,269212.6025953093
4017,208025.97835641404
4018,273168.7247100968
4019,325499.91732535494
4020,191756.57948060086
4021,276556.571941765
4022,165002.59395351668
4023,178899.0561653856
4024,370465.75707415707
4025,440569.8603005116
4026,176922.9026852563
4027,151426.7523781301
4028,378771.1864444525
4029,305402.79373008636
4030,190237.47874126924
4031,189042.1636458588
4032,306142.97606871335
4033,196209.11783369974
4034,170055.2420565543
4035,156619.81356532843
4036,287568.0972173473
4037,146677.45934316693
4038,179742.93142739116
4039,301840.432858446
4040,278180.518642037
4041,119480.07432674809
4042,395590.0984879252
4043,133830.44273013293
4044,314732.6407869412
4045,185550.679149254
4046,246650.02249274688
4047,268129.0006135782
4048,203096.94057458692
4049,166590.52297020922
4050,384343.10316466104
4051,171900.85656971604
4052,291459.08987905993
4053,174845.93765586158
4054,393091.82613240724
4055,294478.251401555
4056,243995.67557841702
4057,181121.84515802757
4058,164775.94896443543
4059,180897.7020931121
4060,245639.29114845328
4061,271301.29543553677
4062,185495.70564718233
4063,105496.80361972583
4064,153597.75706553223
4065,182469.41145177328
4066,206207.90663071923
4067,349489.49905131065
4068,305148.8272211409
4069,288044.6682640667
4070,202616.37484050164
4071,213273.4872658373
4072,193999.55044031126
4073,159677.87426468267
4074,192386.12879198667
4075,183966.79727822417
4076,217351.6949435818
4077,177446.87013902774
4078,219343.5096502117
4079,327011.9537376696
4080,213638.3134697883
4081,157907.4931759471
4082,144214.88425050836
4083,150539.20518132075
4084,141769.07198864833
4085,200034.80436489038
4086,221906.29332014645
4087,216595.18971983032
4088,432944.38095365383
4089,249056.45811609688
4090,263777.0122465024
4091,92983.87726191667
4092,217772.42026938478
4093,217039.82586741983
4094,261359.09356689212
4095,192658.9460454905
4096,180169.5766863223
4097,283063.5715031403
4098,176429.9748661746
4099,158020.153557819
4100,287913.2229849156
4101,182831.30096435864
4102,185342.595350703
4103,129823.2811446381
4104,341423.45930942515
4105,113398.7599802788
4106,171007.21395746263
4107,383126.9804717845
4108,189656.79036016157
4109,247321.70799290345
4110,257734.1013672842
4111,176902.46573563688
4112,128487.82800249262
4113,178116.62330500872
4114,203424.21815065076
4115,217079.84099440658
4116,204424.69437226272
4117,205657.06496023491
4118,252541.74562596102
4119,223074.06170826245
4120,170258.07011982086
4121,127304.13736562921
4122,146707.9079006142
4123,184977.54426744345
4124,178896.16172380306
4125,257698.3043660269
4126,249499.0527978673
4127,402345.35734880395
4128,203124.160763144
4129,307606.1037143549
4130,381670.8149212179
4131,208392.17376048528
4132,107276.16829719045
4133,193466.97890260204
4134,250776.64608546757
4135,278226.2538912789
4136,193399.7925462136
4137,219633.1325765906
4138,204717.89061043842
4139,147426.30960076596
4140,428140.8495805144
4141,151306.13426854843
4142,313493.10851068445
4143,127065.26879232907
4144,133002.881705619
4145,185874.01866865283
4146,242917.51138639386
4147,263055.87854080566
4148,268766.18013294996
4149,194475.4112837648
4150,249295.40980987725
4151,260802.8456144246
4152,218616.72177044838
4153,379869.4089415894
4154,158131.3843210477
4155,274919.4343072049
4156,184383.17534422423
4157,228716.88985460607
4158,427766.5477266381
4159,286635.83954456315
4160,131883.3602661299
4161,214746.87279526086
4162,181023.42332576777
4163,220607.10050477996
4164,203925.98687547058
4165,155845.25567477677
4166,280771.99623911775
4167,209800.76726389883
4168,210577.710221292
4169,158098.30955461817
4170,225802.20362729233
4171,200122.87771093828
4172,167709.12348127624
4173,318129.1391099237
4174,377798.30785924185
4175,217805.65559780895
4176,209667.96257713612
4177,144514.02557252775
4178,261287.7798628028
4179,171815.98341695938
4180,434162.25291434996
4181,147753.88385166103
4182,146425.71054941625
4183,215494.64023544727
4184,241492.41199665953
4185,105356.20937298187
4186,157012.25065934192
4187,239012.21903096908
4188,190617.5417411624
4189,171292.70192542355
4190,216130.7783492917
4191,227660.87701155344
4192,405173.1512746541
4193,125596.75263874308
4194,203813.80367693328
4195,145904.56914073264
4196,193126.2552023938
4197,181455.08709543172
4198,182339.33877550808
4199,209918.8230709481
4200,204797.72212054563
4201,109440.68597529543
4202,328647.5081924615
4203,213247.2604917528
4204,170573.76808723575
4205,170989.2102201066
4206,479979.8709219597
4207,286099.6110775229
4208,129759.16488316137
4209,158139.0916332516
4210,215156.69093158576
4211,192414.66706458686
4212,182136.00315338591
4213,180307.33134783412
4214,185729.4177858227
4215,180191.91353357193
4216,233797.54657746965
4217,237580.21778282482
4218,333402.6462001196
4219,184799.56189665722
4220,263204.5394091674
4221,161921.75022143556
4222,166524.54618693457
4223,184861.49403731243
4224,181838.3274571198
4225,459837.42594207975
4226,183545.4876675951
4227,276057.7740827181
4228,250387.55904515338
4229,162819.50924997992
4230,193240.62242087966
4231,189851.4749759607
4232,306807.7815272923
4233,419425.70296122885
4234,183385.7267560259
4235,109602.1054373021
4236,86991.63842687114
4237,106589.5462491544
4238,327564.0591975942
4239,130795.08345262994
4240,178863.7033172404
4241,122587.66848714718
4242,175405.92876978437
4243,357064.2027886822
4244,158642.35971768017
4245,229696.671908127
4246,327392.63375027705
4247,329851.03469107504
4248,114632.36173348011
4249,158271.2472467929
4250,143725.9225594815
4251,371146.85552804766
4252,164862.29724323557
4253,236096.61661490932
4254,321377.17246917164
4255,122768.4073633864
4256,211479.37286290055
4257,167387.90049180004
4258,126789.50779411908
4259,205952.97752246342
4260,342382.70862473507
4261,120792.16600012263
4262,180508.95854852587
4263,153139.2817521507
4264,225114.8749943031
4265,160932.5613960087
4266,328427.55788686115
4267,219687.22949536113
4268,179689.87463002728
4269,248112.85184221843
4270,195994.17606320092
4271,179344.82119585577
4272,227562.495506078
4273,218229.1548716187
4274,283378.0331128325
4275,209811.77324884338
4276,134804.72239454323
4277,140454.8827479796
4278,191406.49430209494
4279,329686.70567007584
4280,489752.2802953192
4281,189522.36400524882
4282,170082.2166273337
4283,248574.00745977685
4284,285615.3057558048
4285,161624.0058995002
4286,182576.42833250522
4287,130485.55715465898
4288,106873.69734303745
4289,160093.209070205
4290,237282.020042414
4291,134924.9069515473
4292,204017.79603011766
4293,211673.92231476484
4294,193918.1400662432
4295,180191.7968599208
4296,180395.62875362326
4297,336988.5774003341
4298,126248.69565013843
4299,200711.97394816286
4300,139023.75522280502
4301,314103.6944872482
4302,150385.47626993165
4303,336899.2800972348
4304,268604.8766685963
4305,209618.47775529086
4306,140581.8278045477
4307,199720.91476429757
4308,157338.04915028642
4309,152779.7531900838
4310,219092.66174131798
4311,160013.3578250716
4312,200989.3547320828
4313,194028.83018209992
4314,273492.4961996168
4315,182959.71389199788
4316,249060.00110163368
4317,150511.23728164285
4318,154823.80613174522
4319,267785.2321128097
4320,227443.95665488005
4321,145206.13911048396
4322,256477.9215784286
4323,176476.50862951574
4324,286836.12269640894
4325,220304.61719155448
4326,247500.79379685142
4327,109442.25918403585
4328,207390.28089912256
4329,134923.54014994457
4330,137420.816481
4331,385154.8712544581
4332,192985.895877798
4333,321175.5892340185
4334,140138.7683760483
4335,196235.36038618122
4336,263018.9509015526
4337,164954.26078700868
4338,405580.62412650255
4339,199529.24554651487
4340,370040.90056457
4341,200422.75258308908
4342,177228.0162407324
4343,98012.14927002342
4344,188591.9506158749
4345,155487.37788225696
4346,190451.10900904489
4347,135956.43905159237
4348,218625.62858778518
4349,174920.27535182747
4350,199372.70213719356
4351,132735.92493319698
4352,177401.78950662486
4353,151579.34806454772
4354,187859.02525473732
4355,180076.66841037423
4356,167235.57186519747
4357,199473.11125303822
4358,234567.92902151297
4359,88093.66613825913
4360,193003.91633943742
4361,317162.74731342273
4362,311508.3530856773
4363,265156.75767175306
4364,345015.36831593455
4365,222302.450596078
4366,234407.69203834588
4367,109598.72010714035
4368,138869.84290099313
4369,233468.4518544936
4370,316977.5720697446
4371,270967.81928054226
4372,253780.46317629443
4373,215679.3696521902
4374,359790.8020568095
4375,174835.46441845095
4376,207717.60017652248
4377,259807.94893158798
4378,198107.88533674573
4379,126432.08101579438
4380,169594.951799864
4381,184616.278052863
4382,139426.0119503448
4383,118269.18377656493
4384,143945.59700581658
4385,196970.8592958013
4386,453240.89115596196
4387,193619.60303850006
4388,290863.0335859499
4389,108474.36473488386
4390,218789.6440111509
4391,188492.6394784425
4392,370891.11371255363
4393,252072.69008696734
4394,103275.91341652657
4395,84029.74897559626
4396,346949.5472937537
4397,182477.14285890077
4398,133944.29215764508
4399,306694.84632159094
4400,153307.64049080847
4401,135212.28609557453
4402,401277.07536140183
4403,453590.71962936874
4404,154019.76291958036
4405,160022.86060029926
4406,208653.1564073099
4407,265138.7661747609
4408,291026.5411801722
4409,183182.99329290673
4410,236701.57692715884
4411,140856.24842783133
4412,273962.1435552949
4413,300771.22640728834
4414,224356.3746205115
4415,256118.6981764414
4416,283043.0817833074
4417,207609.19576005195
4418,259471.83659713168
4419,177623.97200900532
4420,140938.73539621715
4421,245479.45755954558
4422,167561.90393196908
4423,156313.03396775093
4424,476004.3603241911
4425,222590.98560883795
4426,153007.16926009054
4427,165377.14443136327
4428,171546.0200464071
4429,120885.89693979656
4430,160154.9121212369
4431,201574.69376352726
4432,205306.29204888723
4433,231742.13324706178
4434,253812.68199443887
4435,303243.9057002899
4436,310165.89136559964
4437,132634.3015442835
4438,235414.78347611843
4439,200315.74295668665
4440,224619.65986922977
4441,263250.9242713916
4442,112063.34931739129
4443,139229.4313058182
4444,118983.1563389692
4445,209556.8332242089
4446,379982.3600437625
4447,159301.2216323402
4448,205953.9781474822
4449,244805.71487614498
4450,122742.9750818941
4451,141051.967947833
4452,231669.23229289445
4453,189882.73674549264
4454,202883.01279026803
4455,182665.1190697274
4456,118416.45796123584
4457,112128.76646758389
4458,197797.92185387548
4459,203191.38770068475
4460,176139.01907871978
4461,183270.89324689124
4462,140376.11805948304
4463,257204.25864995833
4464,133561.1921983656
4465,187784.47904758964
4466,74321.9949442128
4467,173977.58341797578
4468,192722.44420447102
4469,153246.2889889559
4470,183365.8713913096
4471,299637.6350006451
4472,172854.88048893784
4473,168924.33050642523
4474,180892.52063296593
4475,166411.5920824084
4476,209701.87993630985
4477,282549.1787113162
4478,187637.06669321316
4479,290310.2327633531
4480,258308.04925349972
4481,192808.97144359982
4482,224625.9041319547
4483,148769.21890743
4484,213661.4441622506
4485,177410.6675338637
4486,173204.95005159135
4487,193963.2435208862
4488,187563.08061634193
4489,186359.4672898417
4490,113368.83381811327
4491,399089.6318495543
4492,179210.76854592556
4493,150811.5243384102
4494,276267.51999601256
4495,218218.83570271955
4496,325596.7573057195
4497,170218.1771497835
4498,305272.8742762445
4499,278314.25668685697
4500,264769.3397919788
4501,182887.21206829473
4502,149640.8632385727
4503,197230.7784492118
4504,274316.5494164675
4505,285341.99418146757
4506,209105.69127538582
4507,191258.31286120083
4508,270514.03502028645
4509,247561.56630929917
4510,160978.24891072532
4511,293809.3150534022
4512,237086.11162086358
4513,240801.7398135479
4514,257298.94050790637
4515,205853.75848526013
4516,266323.3269199487
4517,143906.26995964246
4518,145969.48419313543
4519,389717.7227029002
4520,183442.80702539362
4521,330601.5399455802
4522,128671.40504682233
4523,142498.09678370293
4524,96172.221991425
4525,283456.5396812751
4526,168322.74918326084
4527,171680.3265991737
4528,142718.2415264572
4529,171787.75637203103
4530,168109.8627520299
4531,401716.96419721365
4532,231968.36598700797
4533,181165.18304727122
4534,131442.81020047094
4535,74694.77069641664
4536,168605.23324051153
4537,203504.3885306069
4538,307785.60476334783
4539,206682.81647751672
4540,169638.0229891111
4541,178780.87437805012
4542,241931.74234818874
4543,176877.93138816103
4544,379615.0556979573
4545,421919.4676259805
4546,328777.97610171535
4547,118149.97920121088
4548,164081.8846477393
4549,406947.6472826726
4550,107229.18128874057
4551,268513.5565277481
4552,374252.371092395
4553,228893.250574
4554,354336.855052102
4555,178292.37496471524
4556,200602.02241184685
4557,189000.2384278912
4558,215930.7776438366
4559,290873.5167349168
4560,121228.72770620055
4561,164963.1331980624
4562,194542.30367911223
4563,166732.9759299505
4564,278696.1906851827
4565,387700.37519967783
4566,222961.09094649312
4567,209679.66131162253
4568,253773.42629362489
4569,250704.76498240003
4570,158091.08475008528
4571,165578.06103568125
4572,405674.08499870874
4573,181479.81468854958
4574,186757.87986345383
4575,200923.5632049842
4576,205414.51931166812
4577,136013.211259562
4578,231807.3432088091
4579,143279.35908341737
4580,211044.0041298189
4581,178553.06171871585
4582,231022.44047166128
4583,197846.9228946951
4584,224886.67941110625
4585,194932.17714195338
4586,196733.62110493486
4587,317450.1576102221
4588,201404.2222741941
4589,414420.4835243726
4590,204669.75896937848
4591,100352.13123978942
4592,148286.73792202506
4593,344738.3600148644
4594,184845.6609321373
4595,114669.19480171603
4596,327118.2215904614
4597,201330.84681664317
4598,280353.00076408166
4599,178157.35148412257
4600,157521.64025373425
4601,474435.7631671983
4602,412894.6728105159
4603,239563.87045984625
4604,234061.7987784976
4605,190494.73761770228
4606,196208.0609150827
4607,236906.91856283127
4608,181627.92314418798
4609,110259.7535282132
4610,185534.702307389
4611,323488.8368720471
4612,333636.02323984273
4613,206346.00636911634
4614,216998.91458259276
4615,315169.57762366434
4616,341905.0258513515
4617,395492.24179879006
4618,209869.14305518972
4619,171165.8091934424
4620,100477.74055162507
4621,243953.1561361602
4622,118733.58373366088
4623,177895.38959116617
4624,182120.548240639
4625,149333.56866401606
4626,380668.0593053692
4627,182819.57088982436
4628,183366.20314274085
4629,238637.18986467543
4630,184241.21052103472
4631,228200.78413519927
4632,484385.5226160234
4633,140452.01667901088
4634,308267.77182741975
4635,197439.82361206217
4636,239142.41016612077
4637,205066.1195063631
4638,273798.62340764323
4639,167560.85162289016
4640,159529.66012293365
4641,185795.29467196699
4642,246224.25540524584
4643,139074.5436616448
4644,153435.35020770886
4645,234935.63184107872
4646,205519.51071784002
4647,208687.52456100142
4648,308374.11223901773
4649,168598.94041125735
4650,159941.8229625331
4651,171958.14431511832
4652,129306.2697747232
4653,237148.66976349073
4654,139718.46792986477
4655,193748.9358180018
4656,132080.80059628515
4657,158344.78182612412
4658,170894.05525121433
4659,199905.12346771226
4660,179438.46627286967
4661,223031.68940096078
4662,137024.75901151018
4663,282990.82488973864
4664,187539.23075091327
4665,206947.8719582266
4666,198943.3146761002
4667,215720.79340552233
4668,178949.70757738507
4669,374025.3005076786
4670,192166.29313173675
4671,159831.92513130442
4672,159508.5207646346
4673,291982.3407502281
4674,169028.66534836942
4675,174035.56117356758
4676,219373.1267720538
4677,251453.30037446923
4678,132845.97790005672
4679,155998.01218802555
4680,132187.11174233264
4681,241842.21023587728
4682,168456.03145211184
4683,157269.94288042918
4684,162379.32531654532
4685,502110.1646666844
4686,331834.27080206433
4687,126536.54954972
4688,184814.64592140957
4689,121317.64709899707
4690,116786.86723428962
4691,171319.119511911
4692,227699.5782487955
4693,184126.80866107397
4694,291029.0420728575
4695,166538.4598872514
4696,272177.9491946771
4697,210086.73559248264
4698,206118.03100877762
4699,200634.51266059658
4700,120176.73498494505
4701,223365.68286025277
4702,140174.99408471087
4703,191823.0981436848
4704,182083.71303524988
4705,245407.81702150282
4706,219651.09633833778
4707,188101.06861720484
4708,337437.02629726205
4709,325664.09659552627
4710,160410.39481239193
4711,348243.1776396277
4712,146343.02011206214
4713,283129.34755631216
4714,198979.26030839718
4715,155239.4601004467
4716,172492.691097807
4717,197964.777502348
4718,179234.80393741984
4719,154953.44492874344
4720,169268.5361181498
4721,176013.8849293406
4722,191274.80073405872
4723,210431.33355318266
4724,172585.74191389995
4725,71156.18354378747
4726,170935.24375832037
4727,332888.26951868465
4728,267180.75042283355
4729,183547.87820519196
4730,214229.88982956993
4731,188914.07506420914
4732,350308.2503630191
4733,165542.19707473254
4734,159493.61245077575
4735,115317.57631074484
4736,180953.70888221846
4737,287987.844331312
4738,198561.3040437753
4739,237858.63655295
4740,206825.77576183938
4741,236264.98262906942
4742,155179.38687378954
4743,234941.44923133784
4744,310031.769934773
4745,224533.9089280624
4746,176497.72997595638
4747,193903.26465453062
4748,178338.6792145756
4749,107694.32343106382
4750,276516.8754649905
4751,147091.74301468406
4752,372587.8972500244
4753,236720.20353264015
4754,158439.7374554263
4755,128740.069621001
4756,133221.26362542115
4757,257752.07292117437
4758,332223.98045954225
4759,120389.99323337161
4760,307093.99845968134
4761,176451.8603515138
4762,359221.8187560215
4763,146836.95991472225
4764,205362.81335723284
4765,197125.2710061784
4766,201357.5044945397
4767,182438.23966058702
4768,145889.49906886666
4769,152850.14789824162
4770,213285.0632900805
4771,139413.69636272526
4772,198362.9900290854
4773,215914.24788894938
4774,209100.98299521473
4775,172729.66903376245
4776,138629.3845994083
4777,158864.83741739322
4778,197672.3199483402
4779,222861.48071799395
4780,222143.17123993716
4781,183734.89104917864
4782,183263.02756088297
4783,225527.70762681644
4784,134705.669880078
4785,442972.14630637853
4786,204615.68675811615
4787,175704.36717290134
4788,179697.15486373683
4789,234935.9661234163
4790,136422.17151623557
4791,409776.43012511655
4792,239195.05030991576
4793,123476.26286489097
4794,101894.10671226449
4795,225937.11860551953
4796,180123.59835285257
4797,219632.06739390572
4798,303722.49139515596
4799,228634.37854378734
4800,136123.63781224
4801,250521.5855711615
4802,170028.928946143
4803,243533.9859498131
4804,175617.33347895645
4805,405166.94612008583
4806,181843.31081626177
4807,320260.609321551
4808,268735.29279980174
4809,165950.56163974394
4810,393086.30100073345
4811,202603.76321260072
4812,160988.00342401522
4813,201411.48839595047
4814,181964.62839495295
4815,237815.98187046376
4816,396060.7101869744
4817,143134.16793142352
4818,265831.0110950168
4819,201488.1753119761
4820,245738.95013506015
4821,236346.95319965214
4822,222161.69204401906
4823,214625.67728689717
4824,137350.98782734387
4825,299099.4208799746
4826,152682.01699000492
4827,296393.68234742765
4828,203063.24860461915
4829,243000.89733087877
4830,190978.50647203566
4831,176443.00967665392
4832,172631.6972868082
4833,182214.6410644777
4834,149037.93869076075
4835,178791.63865990922
4836,388454.85628702195
4837,212011.16658915344
4838,163311.6010433716
4839,328312.7734834308
4840,189945.32116171086
4841,125900.13195098193
4842,182547.9013431669
4843,89598.86910698771
4844,189370.57426851479
4845,230273.81432576673
4846,178864.75913220766
4847,207536.3066210702
4848,313720.5402991669
4849,170165.93526880248
4850,179472.8555082339
4851,334520.3850658348
4852,404153.9763585142
4853,195806.84323318102
4854,111075.19256147348
4855,218223.1966168314
4856,196520.22118156406
4857,142480.5701602971
4858,321492.8479552327
4859,149584.46989146035
4860,109198.43548694633
4861,145841.98914047756
4862,157946.16321429095
4863,182607.93732705613
4864,296412.6869338258
4865,242118.97473583612
4866,341087.5283056453
4867,340482.0869947931
4868,291539.20599541377
4869,198530.91167222377
4870,91425.20764784503
4871,244081.630997387
4872,241843.24127942798
4873,172413.81761151698
4874,186827.69616255542
4875,156558.85794420392
4876,132549.9108855225
4877,209778.0411445146
4878,159681.58271524005
4879,140769.9889833296
4880,364625.25578938704
4881,265832.4413930989
4882,239923.10104563352
4883,206719.22272419426
4884,369186.13300818077
4885,181403.7464503041
4886,227695.19669544356
4887,181746.84957653124
4888,227070.56495374086
4889,251352.41357134003
4890,197185.42383699425
4891,216721.51746553282
4892,166288.49673361765
4893,153561.49072980543
4894,294999.24803507724
4895,173183.0320888431
4896,167604.7193571522
4897,354330.67658350605
4898,258384.17000621767
4899,165395.1656523212
4900,233772.7842974065
4901,467318.1735705273
4902,388680.7647387396
4903,180033.26877242228
4904,177725.38826325265
4905,188348.02352217876
4906,239655.66643556333
4907,195335.04451856064
4908,149509.8996556788
4909,126501.91727886324
4910,295661.0213584577
4911,153094.22084503094
4912,89240.59357114753
4913,202914.90936418224
4914,272097.33199345483
4915,139521.58477526065
4916,142974.99300135754
4917,165609.1122245496
4918,190644.3774814101
4919,161344.24771303753
4920,127617.09173603269
4921,182072.77693853184
4922,227547.5352621543
4923,181021.32248519635
4924,190655.90474092375
4925,177500.21663215428
4926,317711.9576145996
4927,111091.65743568142
4928,219534.92984583136
4929,117388.87431068203
4930,333149.0517531504
4931,176747.4937592703
4932,203943.74516479092
4933,182009.89059284597
4934,184229.62395342375
4935,181345.36357440418
4936,205478.3437595255
4937,113148.12502448482
4938,161415.0660303279
4939,170896.16836826378
4940,385881.96476078307
4941,156225.01235765655
4942,246525.78219152108
4943,172099.93172218895
4944,153604.90941543935
4945,352586.56482627225
4946,214162.76721133754
4947,136629.7595659718
4948,343664.91499664384
4949,142844.45533609868
4950,416659.60850858
4951,180071.61748761102
4952,146497.58448418198
4953,186055.86460217577
4954,351226.08987265115
4955,169481.23690694323
4956,252371.1852548576
4957,162532.77175737967
4958,196266.61757365175
4959,250621.74058106556
4960,90337.08130097497
4961,395607.86699467123
4962,103607.80262227646
4963,291588.1347122833
4964,180935.1427262722
4965,405264.89626281004
4966,192277.501165669
4967,173566.432720754
4968,318260.82609068183
4969,185542.89162408517
4970,233365.8093718412
4971,200158.22448165147
4972,177817.953662981
4973,237745.64636775662
4974,152250.79366676934
4975,340060.3799519784
4976,141361.67807526918
4977,169752.56037384388
4978,274200.1343551372
4979,325919.72877574596
4980,251178.05371802085
4981,159866.80780529685
4982,136139.68962228383
4983,224614.18023637653
4984,176863.97774820507
4985,421480.58594856405
4986,232927.10518543737
4987,175541.4395367051
4988,205876.28936990787
4989,185300.63434533117
4990,206743.41647873571
4991,206581.80393273025
4992,173670.77807177938
4993,143158.73513939412
4994,227875.59563320666
4995,172521.6839904026
4996,404559.0570272762
4997,150636.08001323495
4998,191683.36386466527
4999,274345.33840503695
